"Numero","Bloc","Sp","mod","gf","Group","Delta15N","AtomPer15N","N_amount","NperMS","Delta13C","AtomPer13C","C_amount","CperMS","Delta13C_cor","Type","APE15N","APE13C"
"9","B","C.n.","P","Forb","epi",34.7775,0.378993707,0.907395756,6.979967356,-24.90576738,1.078359835,7.43094701,57.16113085,-24.86769917,"epi",1.04284666666676,1.47898666666757
"9","B","C.n.","P","Forb","epi",34.7775,0.378993707,0.907395756,6.979967356,-24.90576738,1.078359835,7.43094701,57.16113085,-24.86769917,"epi",1.04284666666676,1.47898666666757
"10","B","R.a.","P","Forb","epi",33.6115,0.378568269,0.972823357,9.728233571,-14.49558438,1.089278217,7.869129732,78.69129732,-14.06837029,"epi",-3.21153333333324,110.662806666666
"10","B","R.a.","P","Forb","epi",33.6115,0.378568269,0.972823357,9.728233571,-14.49558438,1.089278217,7.869129732,78.69129732,-14.06837029,"epi",-3.21153333333324,110.662806666666
"10","B","R.a.","P","Forb","epi",33.6115,0.378568269,0.972823357,9.728233571,-14.49558438,1.089278217,7.869129732,78.69129732,-14.06837029,"epi",-3.21153333333324,110.662806666666
"11","B","M.a.","P","Legumes","epi",5.6075,0.368349366,1.562981627,26.04969378,-24.09222738,1.079213176,6.83696557,113.9494262,-24.00395568,"epi",-105.400563333333,10.0123966666676
"11","B","M.a.","P","Legumes","epi",5.6075,0.368349366,1.562981627,26.04969378,-24.09222738,1.079213176,6.83696557,113.9494262,-24.00395568,"epi",-105.400563333333,10.0123966666676
"11","B","M.a.","P","Legumes","epi",5.6075,0.368349366,1.562981627,26.04969378,-24.09222738,1.079213176,6.83696557,113.9494262,-24.00395568,"epi",-105.400563333333,10.0123966666676
"14","B","M.s.","P","Legumes","epi",21.1495,0.374021036,1.526116535,25.43527559,47.77985963,1.154543493,7.214047885,120.2341314,51.14620668,"epi",-48.6838633333336,763.315566666667
"14","B","M.s.","P","Legumes","epi",21.1495,0.374021036,1.526116535,25.43527559,47.77985963,1.154543493,7.214047885,120.2341314,51.14620668,"epi",-48.6838633333336,763.315566666667
"14","B","M.s.","P","Legumes","epi",21.1495,0.374021036,1.526116535,25.43527559,47.77985963,1.154543493,7.214047885,120.2341314,51.14620668,"epi",-48.6838633333336,763.315566666667
"18","B","A.o.","P+L","Grass","epi",58.9225,0.38780267,0.162419441,-16.24194413,-22.95014238,1.080411112,5.207960235,-520.7960235,-22.7044505,"epi",89.1324766666668,21.9917566666661
"18","B","A.o.","P+L","Grass","epi",58.9225,0.38780267,0.162419441,-16.24194413,-22.95014238,1.080411112,5.207960235,-520.7960235,-22.7044505,"epi",89.1324766666668,21.9917566666661
"18","B","A.o.","P+L","Grass","epi",58.9225,0.38780267,0.162419441,-16.24194413,-22.95014238,1.080411112,5.207960235,-520.7960235,-22.7044505,"epi",89.1324766666668,21.9917566666661
"18","B","A.o.","P+L","Grass","epi",27.2825,0.376258945,0.653025597,9.328937096,-20.73689638,1.082732509,5.875026003,83.92894289,-20.38909939,"epi",-26.3047733333333,45.2057266666661
"18","B","A.o.","P+L","Grass","epi",27.2825,0.376258945,0.653025597,9.328937096,-20.73689638,1.082732509,5.875026003,83.92894289,-20.38909939,"epi",-26.3047733333333,45.2057266666661
"18","B","A.o.","P+L","Grass","epi",27.2825,0.376258945,0.653025597,9.328937096,-20.73689638,1.082732509,5.875026003,83.92894289,-20.38909939,"epi",-26.3047733333333,45.2057266666661
"19","B","D.g.","P+L","Grass","epi",26.1545,0.37584735,1.9849517,9.9247585,-19.42480238,1.084108667,11.93976465,59.69882325,-19.37100301,"epi",-30.4207233333331,58.9673066666663
"19","B","D.g.","P+L","Grass","epi",26.1545,0.37584735,1.9849517,9.9247585,-19.42480238,1.084108667,11.93976465,59.69882325,-19.37100301,"epi",-30.4207233333331,58.9673066666663
"19","B","D.g.","P+L","Grass","epi",26.1545,0.37584735,1.9849517,9.9247585,-19.42480238,1.084108667,11.93976465,59.69882325,-19.37100301,"epi",-30.4207233333331,58.9673066666663
"19","B","D.g.","P+L","Grass","epi",55.9245,0.386708976,0.392448015,2.80320011,-26.46609538,1.076723128,11.96796999,85.48549995,-26.47914644,"epi",78.1955366666665,-14.8880833333331
"19","B","D.g.","P+L","Grass","epi",55.9245,0.386708976,0.392448015,2.80320011,-26.46609538,1.076723128,11.96796999,85.48549995,-26.47914644,"epi",78.1955366666665,-14.8880833333331
"19","B","D.g.","P+L","Grass","epi",55.9245,0.386708976,0.392448015,2.80320011,-26.46609538,1.076723128,11.96796999,85.48549995,-26.47914644,"epi",78.1955366666665,-14.8880833333331
"20","B","H.l.","P+L","Grass","epi",47.6805,0.383701378,1.565820238,-0.03435323,-6.919232375,1.097222913,9.138224835,-0.200487601,-6.429135999,"epi",48.1195566666665,190.109766666666
"20","B","H.l.","P+L","Grass","epi",47.6805,0.383701378,1.565820238,-0.03435323,-6.919232375,1.097222913,9.138224835,-0.200487601,-6.429135999,"epi",48.1195566666665,190.109766666666
"20","B","H.l.","P+L","Grass","epi",47.6805,0.383701378,1.565820238,-0.03435323,-6.919232375,1.097222913,9.138224835,-0.200487601,-6.429135999,"epi",48.1195566666665,190.109766666666
"20","B","H.l.","P+L","Grass","epi",141.4845,0.417912482,1.029513476,6.055961623,-8.178133375,1.095902896,9.185525665,54.03250391,-7.727566749,"epi",390.230596666666,176.909596666666
"20","B","H.l.","P+L","Grass","epi",141.4845,0.417912482,1.029513476,6.055961623,-8.178133375,1.095902896,9.185525665,54.03250391,-7.727566749,"epi",390.230596666666,176.909596666666
"20","B","H.l.","P+L","Grass","epi",141.4845,0.417912482,1.029513476,6.055961623,-8.178133375,1.095902896,9.185525665,54.03250391,-7.727566749,"epi",390.230596666666,176.909596666666
"20","B","H.l.","P+L","Grass","epi",74.5895,0.39351772,4.26269912,12.91727006,-2.352978375,1.102010551,16.17042501,49.00128792,-2.462781788,"epi",146.282976666667,237.986146666667
"20","B","H.l.","P+L","Grass","epi",74.5895,0.39351772,4.26269912,12.91727006,-2.352978375,1.102010551,16.17042501,49.00128792,-2.462781788,"epi",146.282976666667,237.986146666667
"20","B","H.l.","P+L","Grass","epi",74.5895,0.39351772,4.26269912,12.91727006,-2.352978375,1.102010551,16.17042501,49.00128792,-2.462781788,"epi",146.282976666667,237.986146666667
"23","B","P.l.","P+L","Forb","epi",34.0375,0.378723704,2.727233747,11.36347395,-19.74083138,1.083777211,14.56739691,60.69748711,-19.74968798,"epi",-1.65718333333342,55.6527466666656
"23","B","P.l.","P+L","Forb","epi",34.0375,0.378723704,2.727233747,11.36347395,-19.74083138,1.083777211,14.56739691,60.69748711,-19.74968798,"epi",-1.65718333333342,55.6527466666656
"23","B","P.l.","P+L","Forb","epi",34.0375,0.378723704,2.727233747,11.36347395,-19.74083138,1.083777211,14.56739691,60.69748711,-19.74968798,"epi",-1.65718333333342,55.6527466666656
"24","B","C.n.","P+L","Forb","epi",27.4555,0.376322071,0.682001079,17.05002697,18.77715863,1.124159097,4.758098519,118.952463,23.11650531,"epi",-25.6735133333336,459.471606666666
"24","B","C.n.","P+L","Forb","epi",27.4555,0.376322071,0.682001079,17.05002697,18.77715863,1.124159097,4.758098519,118.952463,23.11650531,"epi",-25.6735133333336,459.471606666666
"24","B","C.n.","P+L","Forb","epi",27.4555,0.376322071,0.682001079,17.05002697,18.77715863,1.124159097,4.758098519,118.952463,23.11650531,"epi",-25.6735133333336,459.471606666666
"26","B","M.a.","P+L","Legumes","epi",169.8005,0.428234947,0.109651795,-2.741294874,-23.50919038,1.079824729,3.28365054,-82.0912635,-23.08804194,"epi",493.455246666666,16.127926666667
"26","B","M.a.","P+L","Legumes","epi",169.8005,0.428234947,0.109651795,-2.741294874,-23.50919038,1.079824729,3.28365054,-82.0912635,-23.08804194,"epi",493.455246666666,16.127926666667
"26","B","M.a.","P+L","Legumes","epi",169.8005,0.428234947,0.109651795,-2.741294874,-23.50919038,1.079824729,3.28365054,-82.0912635,-23.08804194,"epi",493.455246666666,16.127926666667
"26","B","M.a.","P+L","Legumes","epi",51.9235,0.385249344,0.159144256,-0.047084099,-27.56646038,1.075568866,8.35646827,-2.472327891,-27.62694041,"epi",63.5992166666666,-26.4307033333333
"26","B","M.a.","P+L","Legumes","epi",51.9235,0.385249344,0.159144256,-0.047084099,-27.56646038,1.075568866,8.35646827,-2.472327891,-27.62694041,"epi",63.5992166666666,-26.4307033333333
"26","B","M.a.","P+L","Legumes","epi",51.9235,0.385249344,0.159144256,-0.047084099,-27.56646038,1.075568866,8.35646827,-2.472327891,-27.62694041,"epi",63.5992166666666,-26.4307033333333
"26","B","M.a.","P+L","Legumes","epi",63.4195,0.389443164,0.130215252,-1.627690648,-26.30234438,1.076894897,3.786503676,-47.33129595,-26.35426019,"epi",105.537416666667,-13.1703933333327
"26","B","M.a.","P+L","Legumes","epi",63.4195,0.389443164,0.130215252,-1.627690648,-26.30234438,1.076894897,3.786503676,-47.33129595,-26.35426019,"epi",105.537416666667,-13.1703933333327
"26","B","M.a.","P+L","Legumes","epi",63.4195,0.389443164,0.130215252,-1.627690648,-26.30234438,1.076894897,3.786503676,-47.33129595,-26.35426019,"epi",105.537416666667,-13.1703933333327
"27","B","T.p.","P+L","Legumes","epi",38.1965,0.380241176,1.286055766,9.186112612,-21.85916438,1.081555415,7.456719733,53.2622838,-21.69143955,"epi",13.5175366666668,33.4347866666662
"27","B","T.p.","P+L","Legumes","epi",38.1965,0.380241176,1.286055766,9.186112612,-21.85916438,1.081555415,7.456719733,53.2622838,-21.69143955,"epi",13.5175366666668,33.4347866666662
"27","B","T.p.","P+L","Legumes","epi",38.1965,0.380241176,1.286055766,9.186112612,-21.85916438,1.081555415,7.456719733,53.2622838,-21.69143955,"epi",13.5175366666668,33.4347866666662
"27","B","T.p.","P+L","Legumes","epi",41.1465,0.381317498,0.230566083,2.561845365,-3.993617375,1.100290423,4.170130588,46.33478432,-1.364569784,"epi",24.2807566666664,220.784866666666
"27","B","T.p.","P+L","Legumes","epi",41.1465,0.381317498,0.230566083,2.561845365,-3.993617375,1.100290423,4.170130588,46.33478432,-1.364569784,"epi",24.2807566666664,220.784866666666
"27","B","T.p.","P+L","Legumes","epi",41.1465,0.381317498,0.230566083,2.561845365,-3.993617375,1.100290423,4.170130588,46.33478432,-1.364569784,"epi",24.2807566666664,220.784866666666
"28","B","L.c.","P+L","Legumes","epi",169.6805,0.428191206,0.162786633,16.27866335,-26.96882138,1.076195781,7.886467099,788.6467099,-27.01429203,"epi",493.017836666666,-20.1615533333332
"28","B","L.c.","P+L","Legumes","epi",169.6805,0.428191206,0.162786633,16.27866335,-26.96882138,1.076195781,7.886467099,788.6467099,-27.01429203,"epi",493.017836666666,-20.1615533333332
"28","B","L.c.","P+L","Legumes","epi",169.6805,0.428191206,0.162786633,16.27866335,-26.96882138,1.076195781,7.886467099,788.6467099,-27.01429203,"epi",493.017836666666,-20.1615533333332
"29","B","M.s.","P+L","Legumes","epi",61.7895,0.388848551,0.081806261,1.36343769,-26.58812638,1.076595121,4.446160169,74.10266949,-26.66137635,"epi",99.5912866666665,-16.1681533333335
"29","B","M.s.","P+L","Legumes","epi",61.7895,0.388848551,0.081806261,1.36343769,-26.58812638,1.076595121,4.446160169,74.10266949,-26.66137635,"epi",99.5912866666665,-16.1681533333335
"29","B","M.s.","P+L","Legumes","epi",61.7895,0.388848551,0.081806261,1.36343769,-26.58812638,1.076595121,4.446160169,74.10266949,-26.66137635,"epi",99.5912866666665,-16.1681533333335
"30","B","T.r.","P+L","Legumes","epi",67.0705,0.390775001,1.581873191,12.16825531,18.57690263,1.123949236,8.050575646,61.92750497,20.17202186,"epi",118.855786666667,457.372996666667
"30","B","T.r.","P+L","Legumes","epi",67.0705,0.390775001,1.581873191,12.16825531,18.57690263,1.123949236,8.050575646,61.92750497,20.17202186,"epi",118.855786666667,457.372996666667
"30","B","T.r.","P+L","Legumes","epi",67.0705,0.390775001,1.581873191,12.16825531,18.57690263,1.123949236,8.050575646,61.92750497,20.17202186,"epi",118.855786666667,457.372996666667
"32","B","F.o.","L","Grass","epi",45.9815,0.383081522,0.138709185,-1.066993733,-24.34567638,1.078947329,4.519143968,-34.76264591,-24.18056077,"epi",41.9209966666667,7.35392666666668
"32","B","F.o.","L","Grass","epi",45.9815,0.383081522,0.138709185,-1.066993733,-24.34567638,1.078947329,4.519143968,-34.76264591,-24.18056077,"epi",41.9209966666667,7.35392666666668
"32","B","F.o.","L","Grass","epi",45.9815,0.383081522,0.138709185,-1.066993733,-24.34567638,1.078947329,4.519143968,-34.76264591,-24.18056077,"epi",41.9209966666667,7.35392666666668
"35","B","H.l.","L","Grass","epi",115.9374,0.408597569,1.785330776,17.85330776,-1.022280533,1.103948065,9.223103498,92.23103498,0.135984293,"epi",297.081466666667,257.361286666666
"35","B","H.l.","L","Grass","epi",115.9374,0.408597569,1.785330776,17.85330776,-1.022280533,1.103948065,9.223103498,92.23103498,0.135984293,"epi",297.081466666667,257.361286666666
"35","B","H.l.","L","Grass","epi",115.9374,0.408597569,1.785330776,17.85330776,-1.022280533,1.103948065,9.223103498,92.23103498,0.135984293,"epi",297.081466666667,257.361286666666
"39","B","C.n.","L","Forb","epi",36.5915,0.379655574,0.493400493,24.67002463,14.83357563,1.120026198,5.44701887,272.3509435,17.98714704,"epi",7.66151666666659,418.142616666666
"39","B","C.n.","L","Forb","epi",36.5915,0.379655574,0.493400493,24.67002463,14.83357563,1.120026198,5.44701887,272.3509435,17.98714704,"epi",7.66151666666659,418.142616666666
"39","B","C.n.","L","Forb","epi",36.5915,0.379655574,0.493400493,24.67002463,14.83357563,1.120026198,5.44701887,272.3509435,17.98714704,"epi",7.66151666666659,418.142616666666
"41","B","M.a.","L","Legumes","epi",46.6404,0.383321913,0.842535579,NA,-28.05111453,1.075020565,5.831613113,NA,-28.24193357,"epi",44.3249066666668,-31.9137133333336
"41","B","M.a.","L","Legumes","epi",46.6404,0.383321913,0.842535579,NA,-28.05111453,1.075020565,5.831613113,NA,-28.24193357,"epi",44.3249066666668,-31.9137133333336
"41","B","M.a.","L","Legumes","epi",46.6404,0.383321913,0.842535579,NA,-28.05111453,1.075020565,5.831613113,NA,-28.24193357,"epi",44.3249066666668,-31.9137133333336
"43","B","L.c.","L","Legumes","epi",66.1645,0.390444507,0.552991714,27.64958568,-19.81488438,1.083699543,4.730639436,236.5319718,-19.21793736,"epi",115.550846666667,54.876066666667
"43","B","L.c.","L","Legumes","epi",66.1645,0.390444507,0.552991714,27.64958568,-19.81488438,1.083699543,4.730639436,236.5319718,-19.21793736,"epi",115.550846666667,54.876066666667
"43","B","L.c.","L","Legumes","epi",66.1645,0.390444507,0.552991714,27.64958568,-19.81488438,1.083699543,4.730639436,236.5319718,-19.21793736,"epi",115.550846666667,54.876066666667
"44","B","M.s.","L","Legumes","epi",120.7915,0.410367592,0.346931814,3.854797932,-26.94274638,1.076223133,4.500737421,50.00819356,-27.05242539,"epi",314.781696666667,-19.8880333333329
"44","B","M.s.","L","Legumes","epi",120.7915,0.410367592,0.346931814,3.854797932,-26.94274638,1.076223133,4.500737421,50.00819356,-27.05242539,"epi",314.781696666667,-19.8880333333329
"44","B","M.s.","L","Legumes","epi",120.7915,0.410367592,0.346931814,3.854797932,-26.94274638,1.076223133,4.500737421,50.00819356,-27.05242539,"epi",314.781696666667,-19.8880333333329
"45","B","T.r.","L","Legumes","epi",14.4785,0.371586698,0.092545976,-0.007579523,-27.80426438,1.075319411,2.860720481,-0.234293242,-28.19942705,"epi",-73.0272433333334,-28.925253333334
"45","B","T.r.","L","Legumes","epi",14.4785,0.371586698,0.092545976,-0.007579523,-27.80426438,1.075319411,2.860720481,-0.234293242,-28.19942705,"epi",-73.0272433333334,-28.925253333334
"45","B","T.r.","L","Legumes","epi",14.4785,0.371586698,0.092545976,-0.007579523,-27.80426438,1.075319411,2.860720481,-0.234293242,-28.19942705,"epi",-73.0272433333334,-28.925253333334
"46","B",NA,"T","Temoins","epi",43.7305,0.382260265,0.136575024,-6.8287512,-22.54128638,1.080839955,3.892307008,-194.6153504,-22.08928784,"epi",33.7084266666665,26.2801866666673
"46","B",NA,"T","Temoins","epi",43.7305,0.382260265,0.136575024,-6.8287512,-22.54128638,1.080839955,3.892307008,-194.6153504,-22.08928784,"epi",33.7084266666665,26.2801866666673
"46","B",NA,"T","Temoins","epi",43.7305,0.382260265,0.136575024,-6.8287512,-22.54128638,1.080839955,3.892307008,-194.6153504,-22.08928784,"epi",33.7084266666665,26.2801866666673
"2","C","F.o.","P","Grass","epi",16.46608333,0.372312007,0.10318894,-5.159447002,-25.80602589,1.077411201,1.796424078,-89.8212039,-25.73905607,"epi",-65.7741533333334,-8.00735333333247
"2","C","F.o.","P","Grass","epi",16.46608333,0.372312007,0.10318894,-5.159447002,-25.80602589,1.077411201,1.796424078,-89.8212039,-25.73905607,"epi",-65.7741533333334,-8.00735333333247
"2","C","F.o.","P","Grass","epi",16.46608333,0.372312007,0.10318894,-5.159447002,-25.80602589,1.077411201,1.796424078,-89.8212039,-25.73905607,"epi",-65.7741533333334,-8.00735333333247
"4","C","D.g.","P","Grass","epi",14.86608333,0.371728136,2.005818463,13.37212308,-12.13669989,1.09159801,8.56521683,57.10144553,-11.86719684,"epi",-71.6128633333335,133.860736666667
"4","C","D.g.","P","Grass","epi",14.86608333,0.371728136,2.005818463,13.37212308,-12.13669989,1.09159801,8.56521683,57.10144553,-11.86719684,"epi",-71.6128633333335,133.860736666667
"4","C","D.g.","P","Grass","epi",14.86608333,0.371728136,2.005818463,13.37212308,-12.13669989,1.09159801,8.56521683,57.10144553,-11.86719684,"epi",-71.6128633333335,133.860736666667
"5","C","H.l.","P","Grass","epi",6.928083333,0.368831306,0.764935475,25.49784918,-24.54860389,1.078716396,5.243842688,174.7947563,-24.45661676,"epi",-100.581163333333,5.04459666666568
"5","C","H.l.","P","Grass","epi",6.928083333,0.368831306,0.764935475,25.49784918,-24.54860389,1.078716396,5.243842688,174.7947563,-24.45661676,"epi",-100.581163333333,5.04459666666568
"5","C","H.l.","P","Grass","epi",6.928083333,0.368831306,0.764935475,25.49784918,-24.54860389,1.078716396,5.243842688,174.7947563,-24.45661676,"epi",-100.581163333333,5.04459666666568
"6","C","G.v.","P","Forb","epi",28.30908333,0.376633532,0.386043718,-9.651092954,-23.76758989,1.079527065,3.241958009,-81.04895022,-23.41352249,"epi",-22.5589033333334,13.1512866666661
"6","C","G.v.","P","Forb","epi",28.30908333,0.376633532,0.386043718,-9.651092954,-23.76758989,1.079527065,3.241958009,-81.04895022,-23.41352249,"epi",-22.5589033333334,13.1512866666661
"6","C","G.v.","P","Forb","epi",28.30908333,0.376633532,0.386043718,-9.651092954,-23.76758989,1.079527065,3.241958009,-81.04895022,-23.41352249,"epi",-22.5589033333334,13.1512866666661
"7","C","C.r.","P","Forb","epi",16.17408333,0.372205451,0.714965068,35.74825338,13.37747811,1.118067202,4.692908171,234.6454086,16.82508302,"epi",-66.8397133333332,398.552656666666
"7","C","C.r.","P","Forb","epi",16.17408333,0.372205451,0.714965068,35.74825338,13.37747811,1.118067202,4.692908171,234.6454086,16.82508302,"epi",-66.8397133333332,398.552656666666
"7","C","C.r.","P","Forb","epi",16.17408333,0.372205451,0.714965068,35.74825338,13.37747811,1.118067202,4.692908171,234.6454086,16.82508302,"epi",-66.8397133333332,398.552656666666
"8","C","P.l.","P","Forb","epi",13.97508333,0.37140299,0.462502957,46.25029569,-19.94473189,1.083494886,5.987375594,598.7375594,-19.62651853,"epi",-74.8643233333335,52.8294966666665
"8","C","P.l.","P","Forb","epi",13.97508333,0.37140299,0.462502957,46.25029569,-19.94473189,1.083494886,5.987375594,598.7375594,-19.62651853,"epi",-74.8643233333335,52.8294966666665
"8","C","P.l.","P","Forb","epi",13.97508333,0.37140299,0.462502957,46.25029569,-19.94473189,1.083494886,5.987375594,598.7375594,-19.62651853,"epi",-74.8643233333335,52.8294966666665
"9","C","C.n.","P","Forb","epi",13.01408333,0.371052297,1.082581387,18.04302312,-24.39471989,1.078876124,6.40911082,106.8185137,-24.33096051,"epi",-78.3712533333336,6.64187666666649
